8,10/10/2015  9:31:46 AM,87,0,1,0
12,10/10/2015  9:56:21 AM,87,0,1,0
9,10/10/2015  10:15:51 AM,87,0,0,0
15,10/10/2015  11:19:35 AM,87,0,1,0
16,10/10/2015  1:40:15 PM,87,0,0,0
17,10/10/2015  2:24:48 PM,87,0,1,0
15,10/10/2015  5:10:28 PM,87,5,1,0
12,10/10/2015  6:38:31 PM,87,5,1,0
17,10/10/2015  8:02:14 PM,87,5,1,0
16,10/10/2015  8:06:41 PM,87,5,0,0
8,10/10/2015  8:13:21 PM,87,5,1,0
5,10/10/2015  8:13:34 PM,87,5,0,0
9,11/10/2015  9:46:18 AM,87,0,0,0
5,12/10/2015  9:14:00 AM,87,0,0,0
8,12/10/2015  9:49:14 AM,87,0,1,0
12,12/10/2015  9:59:25 AM,87,0,1,0
9,12/10/2015  10:35:20 AM,87,0,0,0
17,12/10/2015  10:46:31 AM,87,0,1,0
15,12/10/2015  11:02:21 AM,87,0,1,0
16,12/10/2015  1:37:32 PM,87,0,0,0
15,12/10/2015  5:01:40 PM,87,5,1,0
12,12/10/2015  6:30:14 PM,87,5,1,0
17,12/10/2015  7:55:29 PM,87,5,1,0
16,12/10/2015  8:12:09 PM,87,5,0,0
8,12/10/2015  8:13:20 PM,87,5,1,0
5,12/10/2015  8:15:19 PM,87,5,0,0
5,13/10/2015  9:11:51 AM,87,0,0,0
8,13/10/2015  9:49:32 AM,87,0,1,0
9,13/10/2015  10:19:45 AM,87,0,0,0
17,13/10/2015  10:22:01 AM,87,0,1,0
12,13/10/2015  10:22:51 AM,87,0,1,0
15,13/10/2015  10:57:31 AM,87,0,1,0
16,13/10/2015  1:13:17 PM,87,0,0,0
15,13/10/2015  5:01:24 PM,87,5,1,0
12,13/10/2015  6:42:03 PM,87,5,1,0
16,13/10/2015  8:00:21 PM,87,5,0,0
5,13/10/2015  8:01:06 PM,87,5,0,0
17,13/10/2015  8:03:30 PM,87,5,1,0
8,13/10/2015  8:04:18 PM,87,5,1,0
5,14/10/2015  9:17:57 AM,87,0,0,0
8,14/10/2015  9:50:26 AM,87,0,1,0
12,14/10/2015  9:56:53 AM,87,0,1,0
9,14/10/2015  10:19:08 AM,87,0,0,0
17,14/10/2015  10:22:12 AM,87,0,1,0
15,14/10/2015  10:50:17 AM,87,0,1,0
16,14/10/2015  1:25:02 PM,87,0,0,0
15,14/10/2015  5:02:03 PM,87,5,1,0
12,14/10/2015  6:30:03 PM,87,5,1,0
16,14/10/2015  8:00:06 PM,87,5,0,0
5,14/10/2015  8:00:11 PM,87,5,0,0
8,14/10/2015  8:19:52 PM,87,5,1,0
17,14/10/2015  8:19:57 PM,87,5,1,0
5,15/10/2015  9:08:21 AM,87,0,0,0
8,15/10/2015  9:44:20 AM,87,0,1,0
12,15/10/2015  9:55:57 AM,87,0,1,0
17,15/10/2015  10:21:08 AM,87,0,1,0
9,15/10/2015  10:30:46 AM,87,0,0,0
15,15/10/2015  10:56:07 AM,87,0,1,0
16,15/10/2015  1:33:20 PM,87,0,0,0
15,15/10/2015  5:00:41 PM,87,5,1,0
16,15/10/2015  5:55:22 PM,87,5,0,0
12,15/10/2015  6:38:00 PM,87,5,1,0
17,15/10/2015  8:08:28 PM,87,5,1,0
8,15/10/2015  8:09:48 PM,87,5,1,0
5,15/10/2015  8:10:07 PM,87,5,0,0
5,16/10/2015  9:09:07 AM,87,0,0,0
8,16/10/2015  9:41:33 AM,87,0,1,0
17,16/10/2015  9:41:47 AM,87,0,1,0
9,16/10/2015  10:25:28 AM,87,0,0,0
12,16/10/2015  10:27:23 AM,87,0,1,0
15,16/10/2015  10:52:16 AM,87,0,1,0
15,16/10/2015  5:02:14 PM,87,5,1,0
12,16/10/2015  6:32:40 PM,87,5,1,0
8,16/10/2015  8:16:53 PM,87,5,1,0
17,16/10/2015  8:17:00 PM,87,5,1,0
5,16/10/2015  8:17:14 PM,87,5,0,0
5,17/10/2015  8:59:27 AM,87,0,0,0
8,17/10/2015  9:47:59 AM,87,0,1,0
12,17/10/2015  9:56:50 AM,87,0,1,0
9,17/10/2015  11:11:04 AM,87,0,0,0
15,17/10/2015  11:15:16 AM,87,0,1,0
15,17/10/2015  4:58:30 PM,87,5,1,0
12,17/10/2015  6:38:26 PM,87,5,1,0
8,17/10/2015  8:05:54 PM,87,5,1,0
5,17/10/2015  8:06:26 PM,87,5,0,0
5,17/10/2015  8:08:03 PM,87,5,0,0
5,19/10/2015  9:17:33 AM,87,0,0,0
8,19/10/2015  9:32:54 AM,87,0,1,0
12,19/10/2015  9:55:27 AM,87,0,1,0
9,19/10/2015  10:32:48 AM,87,0,0,0
15,19/10/2015  10:58:44 AM,87,0,1,0
16,19/10/2015  1:29:22 PM,87,0,0,0
15,19/10/2015  5:02:16 PM,87,5,1,0
12,19/10/2015  6:15:51 PM,87,5,1,0
16,19/10/2015  8:02:15 PM,87,5,0,0
5,19/10/2015  8:06:45 PM,87,5,0,0
8,19/10/2015  8:06:53 PM,87,5,1,0
5,20/10/2015  9:18:47 AM,87,0,0,0
8,20/10/2015  9:45:59 AM,87,0,1,0
12,20/10/2015  9:59:39 AM,87,0,1,0
9,20/10/2015  10:17:52 AM,87,0,0,0
17,20/10/2015  10:43:12 AM,87,0,1,0
15,20/10/2015  11:01:27 AM,87,0,1,0
16,20/10/2015  1:53:10 PM,87,0,0,0
15,20/10/2015  5:00:45 PM,87,5,1,0
12,20/10/2015  6:37:51 PM,87,5,1,0
16,20/10/2015  8:04:33 PM,87,5,0,0
5,20/10/2015  8:04:41 PM,87,5,0,0
17,20/10/2015  8:07:30 PM,87,5,1,0
8,20/10/2015  8:07:39 PM,87,5,1,0
5,21/10/2015  9:25:13 AM,87,0,0,0
8,21/10/2015  9:35:02 AM,87,0,1,0
12,21/10/2015  9:55:47 AM,87,0,1,0
9,21/10/2015  10:12:07 AM,87,0,0,0
17,21/10/2015  10:25:37 AM,87,0,1,0
16,21/10/2015  1:24:07 PM,87,0,0,0
12,21/10/2015  6:29:09 PM,87,5,1,0
8,21/10/2015  7:58:44 PM,87,5,1,0
17,21/10/2015  7:58:49 PM,87,5,1,0
5,21/10/2015  7:59:59 PM,87,5,0,0
16,21/10/2015  8:00:45 PM,87,5,0,0
5,22/10/2015  9:28:12 AM,87,0,0,0
15,22/10/2015  11:43:46 AM,87,0,1,0
16,22/10/2015  1:34:33 PM,87,0,0,0
15,22/10/2015  5:11:32 PM,87,5,1,0
16,22/10/2015  6:57:18 PM,87,5,0,0
5,22/10/2015  7:44:57 PM,87,5,0,0
5,23/10/2015  9:28:23 AM,87,0,0,0
12,23/10/2015  9:39:16 AM,87,0,1,0
8,23/10/2015  9:46:52 AM,87,0,1,0
9,23/10/2015  10:14:57 AM,87,0,0,0
17,23/10/2015  10:37:40 AM,87,0,1,0
15,23/10/2015  10:58:37 AM,87,0,1,0
16,23/10/2015  1:46:54 PM,87,0,0,0
15,23/10/2015  5:02:03 PM,87,5,1,0
12,23/10/2015  6:42:41 PM,87,5,1,0
16,23/10/2015  8:09:39 PM,87,5,0,0
5,23/10/2015  8:10:04 PM,87,5,0,0
16,23/10/2015  8:11:27 PM,87,5,0,0
17,23/10/2015  8:14:36 PM,87,5,1,0
8,23/10/2015  8:15:14 PM,87,5,1,0
5,24/10/2015  9:12:00 AM,87,0,0,0
8,24/10/2015  9:34:17 AM,87,0,1,0
17,24/10/2015  10:29:49 AM,87,0,1,0
9,24/10/2015  10:43:59 AM,87,0,0,0
15,24/10/2015  11:24:58 AM,87,0,1,0
16,24/10/2015  1:26:21 PM,87,0,0,0
