        6	2014-12-02 19:10:09	87	5	0	0
        5	2014-12-02 19:30:19	87	5	0	0
       10	2014-12-02 19:32:03	87	5	1	0
       13	2014-12-02 19:32:36	87	5	0	0
        8	2014-12-02 20:04:05	87	0	1	0
        4	2014-12-02 20:15:58	87	5	1	0
       12	2014-12-03 09:28:20	87	0	1	0
        5	2014-12-03 09:37:29	87	0	0	0
       11	2014-12-03 09:57:20	87	0	0	0
       10	2014-12-03 10:03:32	87	0	1	0
        9	2014-12-03 10:12:57	87	0	0	0
        9	2014-12-03 10:17:13	87	0	0	0
        7	2014-12-03 10:17:26	87	0	1	0
        6	2014-12-03 10:23:58	87	0	0	0
       13	2014-12-03 10:29:13	87	0	0	0
       12	2014-12-03 18:31:03	87	5	1	0
        6	2014-12-03 19:24:45	87	5	0	0
       11	2014-12-03 19:32:20	87	5	0	0
       10	2014-12-03 19:32:24	87	5	1	0
       13	2014-12-03 19:33:22	87	0	0	0
       13	2014-12-03 19:33:40	87	5	0	0
        7	2014-12-03 19:56:21	87	5	1	0
        5	2014-12-03 19:57:22	87	5	0	0
        4	2014-12-04 10:20:51	87	0	1	0
        5	2014-12-04 10:21:34	87	0	0	0
        8	2014-12-04 10:21:48	87	0	1	0
        6	2014-12-04 10:23:17	87	0	0	0
       13	2014-12-04 10:24:44	87	0	0	0
        9	2014-12-04 10:32:02	87	0	0	0
        7	2014-12-04 10:39:14	87	0	1	0
       12	2014-12-04 13:00:28	87	0	1	0
       12	2014-12-04 18:32:04	87	5	1	0
        6	2014-12-04 19:23:26	87	5	0	0
       13	2014-12-04 19:32:57	87	5	0	0
       11	2014-12-04 19:33:14	87	5	0	0
       10	2014-12-04 19:33:21	87	5	1	0
        4	2014-12-04 20:06:51	87	0	1	0
        8	2014-12-04 20:06:57	87	0	1	0
       12	2014-12-05 09:33:43	87	0	1	0
        5	2014-12-05 09:39:02	87	0	0	0
        9	2014-12-05 09:56:18	87	0	0	0
       10	2014-12-05 09:57:42	87	0	1	0
       11	2014-12-05 09:57:53	87	0	0	0
        8	2014-12-05 10:00:46	87	0	1	0
        6	2014-12-05 10:15:51	87	0	0	0
       13	2014-12-05 10:28:31	87	0	0	0
        4	2014-12-05 10:32:38	87	0	1	0
       12	2014-12-05 18:47:29	87	5	1	0
        6	2014-12-05 19:20:15	87	5	0	0
        3	2014-12-05 19:28:11	87	5	1	0
       13	2014-12-05 19:32:26	87	5	0	0
       10	2014-12-05 19:32:33	87	5	1	0
       11	2014-12-05 19:32:38	87	5	0	0
        4	2014-12-05 19:33:35	87	0	1	0
        5	2014-12-05 19:46:54	87	0	0	0
        5	2014-12-05 19:47:02	87	5	0	0
        8	2014-12-05 19:59:17	87	0	1	0
       12	2014-12-06 09:32:37	87	0	1	0
        5	2014-12-06 09:47:41	87	0	0	0
       11	2014-12-06 09:53:46	87	0	0	0
        9	2014-12-06 10:01:01	87	0	0	0
        8	2014-12-06 10:02:38	87	0	1	0
       10	2014-12-06 10:07:13	87	0	1	0
        6	2014-12-06 10:22:20	87	0	0	0
       13	2014-12-06 10:35:34	87	0	0	0
       13	2014-12-06 10:35:43	87	0	0	0
        4	2014-12-06 10:41:07	87	0	1	0
        7	2014-12-06 10:41:15	87	0	1	0
        2	2014-12-06 15:21:46	87	0	1	0
       12	2014-12-06 18:31:05	87	5	1	0
        6	2014-12-06 19:24:48	87	5	0	0
       13	2014-12-06 19:34:56	87	5	0	0
       11	2014-12-06 19:35:02	87	5	0	0
       10	2014-12-06 19:35:11	87	5	1	0
        7	2014-12-06 19:57:13	87	0	1	0
        5	2014-12-06 19:57:31	87	5	0	0
        8	2014-12-06 19:59:42	87	0	1	0
        4	2014-12-06 20:00:19	87	0	1	0
        9	2014-12-07 10:04:14	87	0	0	0
        5	2014-12-08 09:30:06	87	0	0	0
       11	2014-12-08 09:57:47	87	0	0	0
       10	2014-12-08 10:01:40	87	0	1	0
        6	2014-12-08 10:04:39	87	0	0	0
        9	2014-12-08 10:04:57	87	0	0	0
        8	2014-12-08 10:10:59	87	0	1	0
       13	2014-12-08 10:38:20	87	0	0	0
        4	2014-12-08 10:42:24	87	0	1	0
        7	2014-12-08 10:44:17	87	0	1	0
        5	2014-12-08 16:29:01	87	5	0	0
        6	2014-12-08 19:15:03	87	5	0	0
       10	2014-12-08 19:33:41	87	5	1	0
       11	2014-12-08 19:33:44	87	5	0	0
       13	2014-12-08 19:33:54	87	5	0	0
        8	2014-12-08 19:54:33	87	0	1	0
        7	2014-12-08 19:56:36	87	0	1	0
        4	2014-12-08 21:56:20	87	0	1	0
       12	2014-12-09 09:35:37	87	0	1	0
        8	2014-12-09 09:59:55	87	0	1	0
       10	2014-12-09 10:04:20	87	0	1	0
       11	2014-12-09 10:08:25	87	0	0	0
        6	2014-12-09 10:10:24	87	0	0	0
        5	2014-12-09 10:16:45	87	0	0	0
        9	2014-12-09 10:27:40	87	0	0	0
       13	2014-12-09 10:33:02	87	0	0	0
        7	2014-12-09 10:48:16	87	0	1	0
        7	2014-12-09 18:29:47	87	0	1	0
       12	2014-12-09 18:30:30	87	0	1	0
        6	2014-12-09 19:20:34	87	5	0	0
       11	2014-12-09 19:34:58	87	5	0	0
       10	2014-12-09 19:35:12	87	5	1	0
       13	2014-12-09 19:35:24	87	5	0	0
        8	2014-12-09 20:03:37	87	0	1	0
       12	2014-12-10 09:35:12	87	0	1	0
        5	2014-12-10 09:37:21	87	0	0	0
        7	2014-12-10 09:56:27	87	0	1	0
        8	2014-12-10 09:57:46	87	0	1	0
       11	2014-12-10 09:58:51	87	0	0	0
       10	2014-12-10 10:01:41	87	0	1	0
       10	2014-12-10 10:02:02	87	0	1	0
        6	2014-12-10 10:10:03	87	0	0	0
        9	2014-12-10 10:19:53	87	0	0	0
       13	2014-12-10 10:34:19	87	0	0	0
        3	2014-12-10 17:56:05	87	5	1	0
       12	2014-12-10 18:30:31	87	0	1	0
        6	2014-12-10 19:13:44	87	5	0	0
       10	2014-12-10 19:34:52	87	5	1	0
       11	2014-12-10 19:35:01	87	5	0	0
       13	2014-12-10 19:36:27	87	5	0	0
        5	2014-12-10 19:53:00	87	5	0	0
        7	2014-12-10 19:55:50	87	0	1	0
        7	2014-12-10 19:56:00	87	5	1	0
        5	2014-12-11 09:43:02	87	0	0	0
        7	2014-12-11 09:59:29	87	0	1	0
       10	2014-12-11 10:04:47	87	0	1	0
       11	2014-12-11 10:06:30	87	0	0	0
        6	2014-12-11 10:10:40	87	0	0	0
       13	2014-12-11 10:33:27	87	0	0	0
        9	2014-12-11 10:41:58	87	0	0	0
        9	2014-12-11 10:41:59	87	0	0	0
       12	2014-12-11 13:40:27	87	0	1	0
        7	2014-12-11 14:12:15	87	0	1	0
       12	2014-12-11 18:36:33	87	0	1	0
        6	2014-12-11 19:05:25	87	5	0	0
       10	2014-12-11 19:34:40	87	5	1	0
       11	2014-12-11 19:34:44	87	5	0	0
       13	2014-12-11 19:35:49	87	1	0	0
        3	2014-12-11 19:36:41	87	5	1	0
        5	2014-12-11 19:48:13	87	5	0	0
        2	2014-12-11 22:24:01	87	0	1	0
        2	2014-12-11 22:24:12	87	5	1	0
       12	2014-12-12 09:36:20	87	0	1	0
        5	2014-12-12 09:38:11	87	0	0	0
        9	2014-12-12 09:53:53	87	0	0	0
       10	2014-12-12 10:03:09	87	0	1	0
       11	2014-12-12 10:04:57	87	0	0	0
        6	2014-12-12 10:21:07	87	0	0	0
       13	2014-12-12 10:32:26	87	0	0	0
       12	2014-12-12 18:46:24	87	0	1	0
        6	2014-12-12 19:28:19	87	5	0	0
       10	2014-12-12 19:34:06	87	5	1	0
       11	2014-12-12 19:34:14	87	5	0	0
       13	2014-12-12 19:34:32	87	5	0	0
       13	2014-12-12 19:34:45	87	0	0	0
       13	2014-12-12 19:34:53	87	5	0	0
        5	2014-12-13 09:41:25	87	0	0	0
       12	2014-12-13 09:54:17	87	0	1	0
        9	2014-12-13 09:54:55	87	0	0	0
       10	2014-12-13 10:04:32	87	0	1	0
       11	2014-12-13 10:05:10	87	0	0	0
        6	2014-12-13 10:27:51	87	0	0	0
       13	2014-12-13 10:31:32	87	0	0	0
       12	2014-12-13 18:49:30	87	5	1	0
        6	2014-12-13 19:15:33	87	5	0	0
       13	2014-12-13 19:33:08	87	5	0	0
       10	2014-12-13 19:33:15	87	5	1	0
       11	2014-12-13 19:33:19	87	5	0	0
        5	2014-12-13 19:54:02	87	5	0	0
        5	2014-12-14 09:36:51	87	0	0	0
        9	2014-12-14 10:37:39	87	0	0	0
        5	2014-12-14 18:12:15	87	5	0	0
       12	2014-12-15 09:36:05	87	0	1	0
        5	2014-12-15 09:42:57	87	0	0	0
       10	2014-12-15 10:04:13	87	0	1	0
        9	2014-12-15 10:13:34	87	0	0	0
        6	2014-12-15 10:23:02	87	0	0	0
       13	2014-12-15 10:27:44	87	0	0	0
        4	2014-12-15 10:53:23	87	0	1	0
       12	2014-12-15 18:36:40	87	5	1	0
        6	2014-12-15 19:33:06	87	5	0	0
       10	2014-12-15 19:35:01	87	5	1	0
       13	2014-12-15 19:36:56	87	0	0	0
       13	2014-12-15 19:37:07	87	5	0	0
        5	2014-12-15 19:55:24	87	5	0	0
        5	2014-12-16 09:47:31	87	0	0	0
        9	2014-12-16 09:56:17	87	0	0	0
       12	2014-12-16 10:01:41	87	0	1	0
       10	2014-12-16 10:10:30	87	0	1	0
        6	2014-12-16 10:22:17	87	0	0	0
       13	2014-12-16 10:38:49	87	0	0	0
       12	2014-12-16 18:35:26	87	5	1	0
        6	2014-12-16 19:36:34	87	5	0	0
       13	2014-12-16 19:37:59	87	5	0	0
       10	2014-12-16 19:39:32	87	5	1	0
        5	2014-12-16 19:58:16	87	5	0	0
        8	2014-12-16 20:05:49	87	5	1	0
       12	2014-12-17 09:45:51	87	0	1	0
        5	2014-12-17 09:45:56	87	0	0	0
        8	2014-12-17 09:58:58	87	0	1	0
        9	2014-12-17 10:03:57	87	0	0	0
       10	2014-12-17 10:11:19	87	0	1	0
        6	2014-12-17 10:19:57	87	0	0	0
       13	2014-12-17 10:42:25	87	0	0	0
        8	2014-12-17 14:48:47	87	5	1	0
       12	2014-12-17 18:49:13	87	5	1	0
        6	2014-12-17 19:17:23	87	5	0	0
       10	2014-12-17 19:33:18	87	5	1	0
       13	2014-12-17 19:33:27	87	5	0	0
        7	2014-12-17 19:59:57	87	0	1	0
        7	2014-12-17 20:00:04	87	5	1	0
        5	2014-12-17 20:00:09	87	5	0	0
        9	2014-12-18 09:52:33	87	0	0	0
        8	2014-12-18 10:08:52	87	0	1	0
        6	2014-12-18 10:13:32	87	0	0	0
       12	2014-12-18 10:25:30	87	0	1	0
        7	2014-12-18 10:26:07	87	0	1	0
       13	2014-12-18 10:33:28	87	0	0	0
        5	2014-12-18 12:15:15	87	0	0	0
        5	2014-12-18 12:15:28	87	5	0	0
       12	2014-12-18 14:57:19	87	0	1	0
        8	2014-12-18 15:35:09	87	0	1	0
        6	2014-12-18 19:01:23	87	5	0	0
       10	2014-12-18 19:31:44	87	5	1	0
       13	2014-12-18 19:31:56	87	5	0	0
       12	2014-12-19 09:37:00	87	0	1	0
        5	2014-12-19 09:43:44	87	0	0	0
        7	2014-12-19 10:02:32	87	0	1	0
        8	2014-12-19 10:03:50	87	0	1	0
       10	2014-12-19 10:05:00	87	0	1	0
       13	2014-12-19 10:28:59	87	0	0	0
       12	2014-12-19 18:51:17	87	0	1	0
       12	2014-12-19 18:51:23	87	5	1	0
       13	2014-12-19 19:35:42	87	0	0	0
       13	2014-12-19 19:35:49	87	5	0	0
       10	2014-12-19 19:36:41	87	5	1	0
        5	2014-12-19 19:59:54	87	5	0	0
        8	2014-12-19 20:02:44	87	0	1	0
        5	2014-12-20 09:36:20	87	0	0	0
        8	2014-12-20 10:03:22	87	0	1	0
        6	2014-12-20 10:11:50	87	0	0	0
       13	2014-12-20 10:32:24	87	0	0	0
        7	2014-12-20 14:28:42	87	0	1	0
        6	2014-12-20 19:07:48	87	5	0	0
       10	2014-12-20 19:33:04	87	0	1	0
       13	2014-12-20 19:35:28	87	5	0	0
        5	2014-12-20 20:03:32	87	5	0	0
        7	2014-12-20 20:03:59	87	5	1	0
        8	2014-12-20 20:04:25	87	0	1	0
        5	2014-12-22 09:28:55	87	0	0	0
        9	2014-12-22 09:50:33	87	0	0	0
       10	2014-12-22 10:01:34	87	0	1	0
        8	2014-12-22 10:03:22	87	0	1	0
        6	2014-12-22 10:04:08	87	0	0	0
        7	2014-12-22 10:27:39	87	0	1	0
       13	2014-12-22 10:33:19	87	0	0	0
        6	2014-12-22 18:28:26	87	5	0	0
       10	2014-12-22 19:33:48	87	0	1	0
       10	2014-12-22 19:34:05	87	5	1	0
       13	2014-12-22 19:45:16	87	5	0	0
        7	2014-12-22 19:57:40	87	0	1	0
        5	2014-12-22 19:57:51	87	0	0	0
        8	2014-12-22 20:04:50	87	0	1	0
       12	2014-12-23 09:33:37	87	0	1	0
        5	2014-12-23 09:43:08	87	0	0	0
        9	2014-12-23 09:59:15	87	0	0	0
        8	2014-12-23 10:00:08	87	0	1	0
       10	2014-12-23 10:02:49	87	0	1	0
        7	2014-12-23 10:25:23	87	0	1	0
       15	2014-12-23 11:05:15	87	0	1	0
       13	2014-12-23 11:40:04	87	0	0	0
        5	2014-12-23 16:13:41	87	0	0	0
        5	2014-12-23 16:13:52	87	5	0	0
       15	2014-12-23 17:01:36	87	5	1	0
       12	2014-12-23 18:37:40	87	5	1	0
       13	2014-12-23 19:34:06	87	5	0	0
       10	2014-12-23 19:34:18	87	5	1	0
        7	2014-12-23 19:54:42	87	0	1	0
        8	2014-12-23 19:55:23	87	0	1	0
       12	2014-12-24 09:33:46	87	0	1	0
        5	2014-12-24 09:43:40	87	0	0	0
        8	2014-12-24 09:57:06	87	0	1	0
        9	2014-12-24 10:09:00	87	0	0	0
       10	2014-12-24 10:14:44	87	0	1	0
        7	2014-12-24 10:16:40	87	0	1	0
        4	2014-12-24 10:29:08	87	0	1	0
       13	2014-12-24 10:40:01	87	0	0	0
       15	2014-12-24 11:02:32	87	0	1	0
        2	2014-12-24 11:28:59	87	0	1	0
       14	2014-12-24 11:29:16	87	0	1	0
       15	2014-12-24 17:09:55	87	5	1	0
        4	2014-12-24 18:36:46	87	0	1	0
       12	2014-12-24 18:42:47	87	5	1	0
       13	2014-12-24 19:34:18	87	5	0	0
       10	2014-12-24 19:34:57	87	0	1	0
        7	2014-12-24 20:02:28	87	0	1	0
        8	2014-12-24 20:04:22	87	5	1	0
       12	2014-12-25 09:28:31	87	0	1	0
        5	2014-12-25 09:45:07	87	0	0	0
       10	2014-12-25 10:04:52	87	0	1	0
        6	2014-12-25 10:14:29	87	0	0	0
        8	2014-12-25 10:15:18	87	0	1	0
        9	2014-12-25 10:22:09	87	0	0	0
       13	2014-12-25 10:28:34	87	0	0	0
        2	2014-12-25 10:30:18	87	0	1	0
        7	2014-12-25 10:31:00	87	0	1	0
        4	2014-12-25 10:54:00	87	0	1	0
       15	2014-12-25 10:59:37	87	0	1	0
       15	2014-12-25 17:00:52	87	0	1	0
       12	2014-12-25 18:37:07	87	5	1	0
        6	2014-12-25 19:12:00	87	5	0	0
       10	2014-12-25 19:35:42	87	5	1	0
       13	2014-12-25 19:35:50	87	5	0	0
        2	2014-12-25 19:50:47	87	5	1	0
        7	2014-12-25 19:52:25	87	5	1	0
        5	2014-12-25 19:52:29	87	5	0	0
        8	2014-12-25 19:57:52	87	5	1	0
       12	2014-12-26 09:41:07	87	0	1	0
       13	2014-12-26 09:56:35	87	0	0	0
        8	2014-12-26 10:00:34	87	0	1	0
       10	2014-12-26 10:01:41	87	0	1	0
        7	2014-12-26 10:05:08	87	0	1	0
        9	2014-12-26 10:14:50	87	0	0	0
        6	2014-12-26 10:19:57	87	0	0	0
        5	2014-12-26 10:25:35	87	0	0	0
       15	2014-12-26 10:58:04	87	0	1	0
       14	2014-12-26 11:13:56	87	0	1	0
        2	2014-12-26 11:24:50	87	0	1	0
       15	2014-12-26 17:11:36	87	0	1	0
       12	2014-12-26 19:03:51	87	5	1	0
        6	2014-12-26 19:28:18	87	5	0	0
       10	2014-12-26 19:34:23	87	5	1	0
       13	2014-12-26 19:34:39	87	5	0	0
        7	2014-12-26 19:55:22	87	0	1	0
        5	2014-12-26 19:55:53	87	5	0	0
        8	2014-12-26 19:59:59	87	5	1	0
        5	2014-12-27 10:02:09	87	0	0	0
        8	2014-12-27 10:02:34	87	0	1	0
       10	2014-12-27 10:08:34	87	0	1	0
        9	2014-12-27 10:09:06	87	0	0	0
        6	2014-12-27 10:14:35	87	0	0	0
       13	2014-12-27 10:27:49	87	0	0	0
        7	2014-12-27 10:43:24	87	0	1	0
       15	2014-12-27 11:03:59	87	0	1	0
       12	2014-12-27 11:22:15	87	0	1	0
       15	2014-12-27 16:59:35	87	0	1	0
       12	2014-12-27 18:40:58	87	5	1	0
        6	2014-12-27 19:26:12	87	5	0	0
       13	2014-12-27 19:35:15	87	5	0	0
       10	2014-12-27 19:35:36	87	5	1	0
        5	2014-12-27 20:00:32	87	5	0	0
        8	2014-12-27 20:01:39	87	5	1	0
        5	2014-12-29 08:40:08	87	0	0	0
       12	2014-12-29 09:32:20	87	0	1	0
        8	2014-12-29 09:57:56	87	0	1	0
       10	2014-12-29 10:08:18	87	0	1	0
        9	2014-12-29 10:22:26	87	0	0	0
        6	2014-12-29 10:24:22	87	0	0	0
        7	2014-12-29 10:30:31	87	0	1	0
       15	2014-12-29 11:09:04	87	0	1	0
       13	2014-12-29 14:19:11	87	0	0	0
       15	2014-12-29 17:07:06	87	0	1	0
       13	2014-12-29 18:07:18	87	0	0	0
       12	2014-12-29 18:34:04	87	5	1	0
        6	2014-12-29 19:32:31	87	5	0	0
       10	2014-12-29 19:33:14	87	0	1	0
       10	2014-12-29 19:34:06	87	5	1	0
        7	2014-12-29 19:55:21	87	5	1	0
        5	2014-12-29 19:55:26	87	5	0	0
        8	2014-12-29 20:09:09	87	0	1	0
       12	2014-12-30 09:50:59	87	0	1	0
        5	2014-12-30 09:52:21	87	0	0	0
        8	2014-12-30 09:59:49	87	0	1	0
       10	2014-12-30 10:09:27	87	0	1	0
        9	2014-12-30 10:10:17	87	0	0	0
        7	2014-12-30 10:16:37	87	0	1	0
        6	2014-12-30 10:24:04	87	0	0	0
       13	2014-12-30 10:36:54	87	0	0	0
       15	2014-12-30 11:01:08	87	0	1	0
       15	2014-12-30 17:01:22	87	5	1	0
       12	2014-12-30 18:31:12	87	5	1	0
        6	2014-12-30 19:24:53	87	5	0	0
       10	2014-12-30 19:34:35	87	5	1	0
       13	2014-12-30 19:35:00	87	5	0	0
        7	2014-12-30 19:55:13	87	0	1	0
        5	2014-12-30 19:55:18	87	0	0	0
        5	2014-12-30 19:55:39	87	5	0	0
       12	2014-12-31 09:44:03	87	0	1	0
        5	2014-12-31 09:56:06	87	0	0	0
       10	2014-12-31 10:01:47	87	0	1	0
        8	2014-12-31 10:08:16	87	0	1	0
        9	2014-12-31 10:12:56	87	0	0	0
        7	2014-12-31 10:13:23	87	0	1	0
        6	2014-12-31 10:29:55	87	0	0	0
       13	2014-12-31 10:30:44	87	0	0	0
       15	2014-12-31 11:02:07	87	0	1	0
       15	2014-12-31 17:04:19	87	5	1	0
       12	2014-12-31 18:37:43	87	5	1	0
        7	2014-12-31 18:59:01	87	5	1	0
        6	2014-12-31 19:30:35	87	5	0	0
        8	2014-12-31 19:33:09	87	5	1	0
       13	2014-12-31 19:35:09	87	0	0	0
       13	2014-12-31 19:35:18	87	5	0	0
       10	2014-12-31 19:37:16	87	5	1	0
        5	2014-12-31 19:56:00	87	5	0	0
        9	2015-01-01 10:15:09	87	0	0	0
       12	2015-01-02 09:39:36	87	0	1	0
        5	2015-01-02 10:00:04	87	0	0	0
       10	2015-01-02 10:03:08	87	0	1	0
        9	2015-01-02 10:10:38	87	0	0	0
        6	2015-01-02 10:15:05	87	0	0	0
        8	2015-01-02 10:15:24	87	0	1	0
        4	2015-01-02 10:19:14	87	0	1	0
        7	2015-01-02 10:19:48	87	0	1	0
       13	2015-01-02 10:34:41	87	0	0	0
        2	2015-01-02 10:48:07	87	0	1	0
       12	2015-01-02 18:31:39	87	5	1	0
        6	2015-01-02 19:27:45	87	5	0	0
       10	2015-01-02 19:34:33	87	5	1	0
       13	2015-01-02 19:35:54	87	5	0	0
        5	2015-01-02 19:55:29	87	5	0	0
        7	2015-01-02 19:55:36	87	5	1	0
        4	2015-01-02 19:59:44	87	0	1	0
        8	2015-01-02 19:59:52	87	0	1	0
       12	2015-01-03 09:32:49	87	0	1	0
        5	2015-01-03 09:46:55	87	0	0	0
        8	2015-01-03 10:01:14	87	0	1	0
       10	2015-01-03 10:06:29	87	0	1	0
        6	2015-01-03 10:18:35	87	0	0	0
       13	2015-01-03 10:21:33	87	0	0	0
        7	2015-01-03 10:41:59	87	0	1	0
        9	2015-01-03 10:46:45	87	0	0	0
       15	2015-01-03 11:05:39	87	0	1	0
        2	2015-01-03 11:30:54	87	0	1	0
       15	2015-01-03 16:57:38	87	5	1	0
       12	2015-01-03 18:31:17	87	5	1	0
        6	2015-01-03 19:15:07	87	5	0	0
       10	2015-01-03 19:34:25	87	5	1	0
       13	2015-01-03 19:37:39	87	5	0	0
        7	2015-01-03 20:00:21	87	0	1	0
        5	2015-01-03 20:00:32	87	5	0	0
        8	2015-01-03 20:02:47	87	5	1	0
        5	2015-01-04 10:09:33	87	0	0	0
        8	2015-01-04 10:10:29	87	0	1	0
        6	2015-01-04 10:35:08	87	0	0	0
        7	2015-01-04 10:42:17	87	0	1	0
       15	2015-01-04 10:59:36	87	0	1	0
        6	2015-01-04 12:14:50	87	5	0	0
       15	2015-01-04 17:07:27	87	5	1	0
        8	2015-01-04 19:51:15	87	5	1	0
        7	2015-01-04 19:52:00	87	5	1	0
        5	2015-01-04 19:52:03	87	5	0	0
        8	2015-01-05 06:24:52	87	0	1	0
        5	2015-01-05 06:25:01	87	0	0	0
       12	2015-01-05 09:32:43	87	0	1	0
       10	2015-01-05 10:01:39	87	0	1	0
        6	2015-01-05 10:25:16	87	0	0	0
       13	2015-01-05 10:38:44	87	0	0	0
       15	2015-01-05 10:54:26	87	0	1	0
       15	2015-01-05 17:02:35	87	5	1	0
       12	2015-01-05 18:30:46	87	5	1	0
        6	2015-01-05 19:24:20	87	5	0	0
       10	2015-01-05 19:34:48	87	5	1	0
       13	2015-01-05 19:35:50	87	5	0	0
       12	2015-01-06 09:22:24	87	0	1	0
        9	2015-01-06 09:57:22	87	0	0	0
       10	2015-01-06 10:02:44	87	0	1	0
        6	2015-01-06 10:24:41	87	0	0	0
       13	2015-01-06 10:45:14	87	0	0	0
       15	2015-01-06 10:49:01	87	0	1	0
       15	2015-01-06 17:03:25	87	5	1	0
       12	2015-01-06 18:00:19	87	5	1	0
        6	2015-01-06 19:16:52	87	5	0	0
       10	2015-01-06 19:34:53	87	5	1	0
       13	2015-01-06 19:37:48	87	5	0	0
       12	2015-01-07 09:57:02	87	0	1	0
        9	2015-01-07 10:00:42	87	0	0	0
       10	2015-01-07 10:02:37	87	0	1	0
        6	2015-01-07 10:24:31	87	0	0	0
       13	2015-01-07 10:40:26	87	0	0	0
       13	2015-01-07 10:40:34	87	0	0	0
       15	2015-01-07 10:52:59	87	0	1	0
        5	2015-01-07 14:28:38	87	0	0	0
        8	2015-01-07 15:14:16	87	0	1	0
        7	2015-01-07 15:26:35	87	0	1	0
       15	2015-01-07 17:00:45	87	5	1	0
       12	2015-01-07 19:08:40	87	5	1	0
        6	2015-01-07 19:19:48	87	5	0	0
       10	2015-01-07 19:31:45	87	5	1	0
       13	2015-01-07 19:32:08	87	5	0	0
        8	2015-01-07 19:43:23	87	0	1	0
        7	2015-01-07 19:43:25	87	0	1	0
        5	2015-01-07 19:43:31	87	0	0	0
        9	2015-01-08 09:51:34	87	0	0	0
       12	2015-01-08 09:53:08	87	0	1	0
        8	2015-01-08 09:57:23	87	0	1	0
        5	2015-01-08 10:07:24	87	0	0	0
       10	2015-01-08 10:07:56	87	0	1	0
        7	2015-01-08 10:18:18	87	0	1	0
        6	2015-01-08 10:21:21	87	0	0	0
       13	2015-01-08 10:39:39	87	0	0	0
       15	2015-01-08 10:57:23	87	0	1	0
        1	2015-01-08 11:31:45	87	0	1	0
        1	2015-01-08 11:31:54	87	0	1	0
        1	2015-01-08 11:32:09	87	0	1	0
        1	2015-01-08 11:32:21	87	0	1	0
        1	2015-01-08 11:37:27	87	0	1	0
        2	2015-01-08 11:51:43	87	0	1	0
       12	2015-01-08 15:41:46	87	5	1	0
        6	2015-01-08 19:16:48	87	5	0	0
       10	2015-01-08 19:37:28	87	5	1	0
        7	2015-01-08 19:39:16	87	0	1	0
       13	2015-01-08 19:42:12	87	5	0	0
        8	2015-01-08 20:08:00	87	0	1	0
        5	2015-01-08 20:10:46	87	5	0	0
        5	2015-01-09 09:40:32	87	0	0	0
        8	2015-01-09 10:01:24	87	0	1	0
       10	2015-01-09 10:03:05	87	0	1	0
        9	2015-01-09 10:09:16	87	0	0	0
        7	2015-01-09 10:19:55	87	0	1	0
       15	2015-01-09 10:57:57	87	0	1	0
       13	2015-01-09 14:09:50	87	0	0	0
       15	2015-01-09 17:03:49	87	0	1	0
       15	2015-01-09 17:05:30	87	5	1	0
       13	2015-01-09 19:35:22	87	5	0	0
       10	2015-01-09 19:37:13	87	5	1	0
