name,sku_code,studio_price,main_image,angle_images,publish,is_best_seller,is_featured_product,small_desc,long_desc,highlights,services,specifications,brand_color,size,category,sub_category,ideal_for,brand,type,inventory,sleeve,neck_front,neck_back,opening,fit,style,weave_type,pattern,embellished,embroidered,occasion,age_group,seller,designer,warranty,fabric/material,fabric_care/care,ean_upc,vat,measuring_unit,dimension_unit,package_length,package_width,package_height,package_weight,pack_of,sales_package,meta_desc,meta_keywords,disclaimer,is_rent,is_sell,categories_id
Sri Shringarr Fashion Fancy Micro Gold Polished American Diamond Bangles (B102ON22.6),B102ON22.6,1000,B102ON22.6-1000 (2).jpg,"B102ON22.6-1000 (3).jpg, B102ON22.6-1000 (5).jpg",1,,,,"•Sri Shringarr Fashion Womens Real Look, Fancy Micro Gold Polished with Champagne coloured American Diamond Bangles designed by Yosshita and Neha.
 •Give a rich and elegant touch to your attire.
 •Unique design for women who love to look different.
 •Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic or Modern outfits like Anarkali, Lehengas, Sarees or Gowns.
 •It has a brass metal base. 
 •Suitable for all age group of women.",,,,Gold & Champagne,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,American Diamond,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished American Diamond Bangles (B103ON22.6),B103ON22.6,1800,B103ON22.6-1800 (2).jpg,"B103ON22.6-1800 (5).jpg, B103ON22.6-1800 (7).jpg, B103ON22.6-1800 (3).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished with White coloured American Diamond Bangles designed by Yosshita and Neha.
 •Give a rich and elegant touch to your attire.
 •Unique design for women who love to look different.
 •Featuring attractive designs, these Bangles with intricate carvings around the circumference & a lock can look elegant and stylish when worn with Ethnic or Modern outfits like Anarkali, Lehengas, Sarees or Gowns.
 •It has a brass metal base. 
 •Suitable for all age group of women.",,,,Gold & White,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,American Diamond,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished American Diamond Bangles (B104ON22.6),B104ON22.6,4000,B104ON22.6-4000 (7).jpg,"B104ON22.6-4000 (3).jpg, B104ON22.6-4000 (8).jpg, B104ON22.6-4000 (5).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished with White coloured American Diamond Bangles designed by Yosshita and Neha.
 •Give a rich and elegant touch to your attire.
 •Unique design for women who love to look different.
 •Featuring attractive designs, these Bangles can look elegant and stylish when worn with Ethnic or Modern outfits like Anarkali, Lehengas, Sarees or Gowns.
 •It has a brass metal base. 
 •Suitable for all age group of women.",,,,Gold & White,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,American Diamond,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished American Diamond Bangles (B101ON22.6),B101ON22.6,1200,B101ON22.6-1200 (2).JPG,"B101ON22.6-1200 ().JPG, B101ON22.6-1200 (17).JPG",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished with White coloured American Diamond Bangles designed by Yosshita and Neha.
 •Give a rich and elegant touch to your attire.
 •Unique design for women who love to look different.
 •Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic or Modern outfits like Anarkali, Lehengas, Sarees or Gowns.
 •It has a brass metal base. 
 •Suitable for all age group of women.",,,,Gold & White,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,American Diamond,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B209ON,B209ON,4500,B209ON-4500.jpg,"B209ON-4500 (31).jpg, B209ON-4500 (117).jpg, B209ON-4500 (101).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,Gold & Pink,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B206ON22.4,B206ON22.4,5200,B206ON22.4  65.jpg,"B206ON22.4-5200 (16).jpg, B206ON22.4-5200 (2.jpg, B206ON22.4-5200 (90).jpg, B206ON22.4-5200 (110).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold , Pink & Green",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B210ON,B210ON,4500,B210ON-4500 9.jpg,"B210ON-4500 (101).jpg, B210ON-4500 (30).jpg, B210ON-4500 (50).jpg, B210ON-4500 (70.jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Blue, Pink",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B211ON ,B211ON,4500,B211ON-4500 (60).jpg,"B211ON-4500 (101).jpg, B211ON-4500 (15).jpg, B211ON-4500 (110).jpg, B211ON-4500 (30).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Blue, Pink",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B207ON,B207ON,4500,B207ON-4500 (8.jpg,"B207ON-4500 (1.jpg, B207ON-4500 (3.jpg, B207ON-4500 (5.jpg, B207ON-4500 (7.jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Cream, Pink",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B205ON22.2,B205ON22.2,10700,B205ON22.2-10700  (4).jpg,"B205ON22.2-10700  (10).jpg, B205ON22.2-10700  (3).jpg, B205ON22.2-10700  (7).jpg, B205ON22.2-10700  (9).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,Gold,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B205ON22.4,B205ON22.4,10700,B205ON22.4-10700   (4).jpg,"B205ON22.4-10700   (10).jpg, B205ON22.4-10700   (3).jpg, B205ON22.4-10700   (7).jpg, B205ON22.4-10700   (9).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,Gold,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,4,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B205ON22.6,B205ON22.6,10700,B205ON22.6-10700 (4).jpg,"B205ON22.6-10700 (10).jpg, B205ON22.6-10700 (3).jpg, B205ON22.6-10700 (7).jpg, B205ON22.6-10700 (9).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,Gold,,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,0,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B212ON22.2,B212ON22.2,9400,B212ON22.2-9400 (9).jpg,"B212ON22.4-9400 (2).jpg, B212ON22.2-9400 (3).jpg, B212ON22.2-9400 (6).jpg, B212ON22.2-9400 (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
SSri Shringarr Fashion Fancy Micro Gold Polished Bangles B212ON22.4,B212ON22.4,9400,B212ON22.4-9400 (9).jpg,"B212ON22.4-9400 (4).jpg, B212ON22.4-9400 (6).jpg, B212ON22.4-9400 (8).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B212ON22.6,B212ON22.6,9400,B212ON22.6-9400  (8).jpg,"B212ON22.6-9400  (1).jpg, B212ON22.6-9400  (3).jpg, B212ON22.2-9400 (60).jpg, B212ON22.6-9400  (7).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B196ON12.4,B196ON12.4,6750,B196ON12.4-6750  (8).jpg,"B196ON12.4-6750  (11).jpg, B196ON12.4-6750  (3).jpg, B196ON12.4-6750  (5).jpg, B196ON12.4-6750  (7).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,3,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B196ON12.6,B196ON12.6,6750,B196ON12.6-6750 (8).jpg,"B196ON12.6-6750 (11).jpg, B196ON12.6-6750 (3).jpg, B196ON12.6-6750 (5).jpg, B196ON12.6-6750 (7).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B214ON22.2,B214ON22.2,6300,B214ON22.2  -6300  (11).jpg,"B214ON22.2  -6300  (5).jpg, B214ON22.2  -6300  (1).jpg, B214ON22.2  -6300  (9).jpg, B214ON22.2  -6300  (7).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B214ON22.4,B214ON22.4,6300,B214ON22.4-6300 (10).jpg,"B214ON22.4-6300 (4).jpg, B214ON22.4  -6300.jpg, B214ON22.4-6300 (8).jpg, B214ON22.4-6300 (6).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B214ON22.6,B214ON22.6,6300,B214ON22.6  -6300   (11).jpg,"B214ON22.6  -6300   (5).jpg, B214ON22.6  -6300   (9).jpg, B214ON22.6  -6300   (1).jpg, B214ON22.6  -6300   (7).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, White",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,1,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B194ON22.4,B194ON22.4,6250,B194ON22.4-6250  (11).jpg,"B194ON22.4-6250  (6).jpg, B194ON22.4-6250  (12).jpg, B194ON22.4-6250  (8).jpg, B194ON22.4-6250  (2).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,0,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
Sri Shringarr Fashion Fancy Micro Gold Polished Bangles B194ON22.6,B194ON22.6,6250,B194ON22.6-6250 (13).jpg,"B194ON22.6-6250 (5).jpg, B194ON22.6-6250(11).jpg, B194ON22.6-6250 (7).jpg, B194ON22.6-6250 (1).jpg",1,,,,"•Sri Shringarr Fashion Women's Real Look, Fancy Micro Gold Polished Bangles designed by Yosshita and Neha.
•Give a rich and elegant touch to your attire.
•Unique design for women who love to look different.
•Featuring attractive designs, these Bangles with intricate carvings around the circumference can look elegant and stylish when worn with Ethnic outfits like Anarkali, Lehengas or Sarees. 
•It has a Copper metal base. 
•Suitable for all age group of women.",,,,"Gold, Topaz",,Jewellery,Bangles,Women,Sri Shringarr Fashion Studio,,2,,,,,,,,,,,,,Sri Shringarr Fashion Studio,Yosshita & Neha,No warranty,micro gold polish,"Make sure your jewellery is not in regular contact with hard surfaces, which will scratch or wear down the plating. Each piece is handmade and intricately done hence store separately to avoid breakage. Avoid contact with chemicals such as perfumes, sprays and water. Do not store in velvet boxes. Keep in airtight boxes. Wipe jewellery with a soft cotton cloth.",,,cms,inches,3.5,4,1.5,,1 Pair of Bangles,,,,Product colour may slightly vary due to photographic lighting sources or your monitor settings,,,15
